ClientID,Month Offset,Bill Amount,Payment Amount,Pay Status Code,Default
23603,-4,253113,8883,0,Default
23603,-3,283920,8809,0,Default
23603,-2,278910,10569,0,Default
23603,-1,273067,10638,2,Default
23603,0,279065,0,2,Default
23604,-5,1292,1378,-1,No default
23604,-4,1279,1292,-1,No default
23604,-3,2040,1279,-1,No default
23604,-2,827,2040,-1,No default
23604,-1,827,827,2,No default
23604,0,1654,0,2,No default
23605,-5,429,946,-1,No default
23605,-4,1859,429,-1,No default
23605,-3,8401,1859,-1,No default
23605,-2,13613,8401,-1,No default
23605,-1,11781,13694,-1,No default
23605,0,11285,11798,-1,No default
23606,-5,102,210,-1,No default
23606,-4,0,102,-1,No default
23606,-3,12816,0,-1,No default
23606,-2,355,12816,-1,No default
23606,-1,-3,358,-1,No default
23606,0,1417,0,-1,No default
23607,-5,394,0,3,No default
23607,-4,694,0,-1,No default
23607,-3,0,694,-2,No default
23607,-2,0,0,-2,No default
23607,-1,-694,694,-2,No default
23607,0,-694,0,1,No default
23608,-5,179707,7000,2,Default
23608,-4,175678,7000,2,Default
23608,-3,173033,7000,2,Default
23608,-2,170329,7000,2,Default
23608,-1,167489,7000,2,Default
23608,0,164691,7000,3,Default
23609,-5,0,0,-2,No default
23609,-4,0,0,-2,No default
23609,-3,0,0,-2,No default
23609,-2,0,0,-2,No default
23609,-1,0,0,-2,No default
23609,0,0,0,-2,No default
23610,-5,4741,1000,0,No default
23610,-4,3810,1000,0,No default
23610,-3,857,3000,-1,No default
23610,-2,9688,1000,0,No default
23610,-1,50411,7026,0,No default
23610,0,43886,2500,0,No default
23611,-5,49015,1882,0,No default
23611,-4,48578,1923,0,No default
23611,-3,47763,1864,0,No default
23611,-2,48330,2049,0,No default
23611,-1,47302,2109,0,No default
23611,0,45989,2081,0,No default
23612,-5,0,1720,-2,No default
23612,-4,0,0,-2,No default
23612,-3,0,0,-2,No default
23612,-2,0,0,-1,No default
23612,-1,1945,0,-1,No default
23612,0,900,1945,-1,No default
23613,-5,107595,2011,0,No default
23613,-4,82775,50186,0,No default
23613,-3,186680,2010,0,No default
23613,-2,215686,7037,0,No default
23613,-1,263983,8054,0,No default
23613,0,270776,11080,0,No default
23614,-5,0,0,-2,No default
23614,-4,0,0,-1,No default
23614,-3,1201,0,-1,No default
23614,-2,708,1201,-1,No default
23614,-1,200,708,-1,No default
23614,0,0,200,1,No default
23615,-5,1348,1000,-1,No default
23615,-4,150,1348,-1,No default
23615,-3,0,150,-1,No default
23615,-2,1916,0,-1,No default
23615,-1,185,1916,-1,No default
23615,0,0,185,-2,No default
23616,-5,57324,2152,0,Default
23616,-4,113474,2078,0,Default
23616,-3,94318,13500,0,Default
23616,-2,106582,3659,2,Default
23616,-1,123747,0,2,Default
23616,0,129966,9685,2,Default
23617,-5,67206,8602,-2,No default
23617,-4,28731,67206,-2,No default
23617,-3,11345,29321,-2,No default
23617,-2,12171,11564,-2,No default
23617,-1,9505,12176,-2,No default
23617,0,6757,9505,-2,No default
23618,-5,19155,1600,2,Default
23618,-4,19604,0,2,Default
23618,-3,18608,1600,2,Default
23618,-2,19212,0,2,Default
23618,-1,17802,2000,0,Default
23618,0,15379,3000,0,Default
23619,-5,16925,0,2,Default
23619,-4,14972,2200,2,Default
23619,-3,15518,0,2,Default
23619,-2,13662,2088,2,Default
23619,-1,14179,0,0,Default
23619,0,11691,3000,0,Default
23620,-5,0,0,-2,Default
23620,-4,0,0,-2,Default
23620,-3,0,0,-2,Default
23620,-2,0,0,-2,Default
23620,-1,0,0,-2,Default
23620,0,0,0,-2,Default
23621,-5,3219,1864,-1,No default
23621,-4,7721,3219,0,No default
23621,-3,23181,4000,0,No default
23621,-2,87244,3002,0,No default
23621,-1,91348,3811,0,No default
23621,0,91674,5004,0,No default
23622,-5,14793,7376,-2,Default
23622,-4,5646,14793,-2,Default
23622,-3,0,5646,-2,Default
23622,-2,17706,0,-2,Default
23622,-1,13462,17706,-2,Default
23622,0,11771,13462,-2,Default
23623,-5,0,0,-2,No default
23623,-4,0,0,-2,No default
23623,-3,0,0,-2,No default
23623,-2,0,0,-2,No default
23623,-1,0,0,-2,No default
23623,0,0,0,1,No default
23624,-5,650,500,2,Default
23624,-4,800,0,2,Default
23624,-3,150,650,2,Default
23624,-2,150,0,-1,Default
23624,-1,7320,150,2,Default
23624,0,7604,0,1,Default
23625,-5,129971,27380,0,No default
23625,-4,134250,9971,0,No default
23625,-3,135954,14250,0,No default
23625,-2,133882,30000,0,No default
23625,-1,133604,15877,0,No default
23625,0,134072,15003,0,No default
23626,-5,19608,1000,0,No default
23626,-4,19371,849,0,No default
23626,-3,18982,1000,0,No default
23626,-2,18318,1295,-1,No default
23626,-1,79001,19789,0,No default
23626,0,79642,1580,0,No default
23627,-5,94824,0,0,No default
23627,-4,91849,5003,0,No default
23627,-3,97583,1000,0,No default
23627,-2,100360,4049,0,No default
23627,-1,102743,7000,0,No default
23627,0,135068,5000,0,No default
23628,-5,130705,5200,0,No default
23628,-4,169474,5000,0,No default
23628,-3,260025,7000,0,No default
23628,-2,262153,12500,0,No default
23628,-1,255348,12500,0,No default
23628,0,270553,10900,0,No default
23629,-5,51125,2026,0,No default
23629,-4,48831,3232,0,No default
23629,-3,49242,1896,0,No default
23629,-2,48294,1771,0,No default
23629,-1,61602,1823,0,No default
23629,0,67810,1980,0,No default
23630,-5,217,2972,-1,No default
23630,-4,0,217,-2,No default
23630,-3,0,0,-2,No default
23630,-2,0,0,0,No default
23630,-1,95040,0,0,No default
23630,0,97066,2000,0,No default
23631,-5,156636,0,0,Default
23631,-4,153033,11000,0,Default
23631,-3,155109,5410,0,Default
23631,-2,157164,5538,0,Default
23631,-1,159008,5684,2,Default
23631,0,168179,0,2,Default
23632,-5,430,430,-1,No default
23632,-4,0,430,-2,No default
23632,-3,4590,0,-2,No default
23632,-2,2448,4616,-2,No default
23632,-1,3027,2460,-2,No default
23632,0,2124,3048,-2,No default
23633,-5,0,3015,-2,No default
23633,-4,0,0,-2,No default
23633,-3,0,0,-2,No default
23633,-2,0,0,-1,No default
23633,-1,1170,0,-1,No default
23633,0,7605,1170,-1,No default
23634,-5,49737,3000,0,No default
23634,-4,48550,1955,0,No default
23634,-3,47018,3000,0,No default
23634,-2,45816,3000,0,No default
23634,-1,43929,3390,0,No default
23634,0,40331,5000,0,No default
23635,-5,3663,8110,-2,No default
23635,-4,31868,3663,-2,No default
23635,-3,5714,31868,-2,No default
23635,-2,9073,6105,-2,No default
23635,-1,2305,9083,-2,No default
23635,0,27936,2305,-2,No default
23636,-5,27383,0,0,Default
23636,-4,38304,15137,0,Default
23636,-3,75016,1792,0,Default
23636,-2,36875,1200,0,Default
23636,-1,35852,1467,-1,Default
23636,0,9511,35852,2,Default
23637,-5,26518,3575,-2,No default
23637,-4,11489,26518,-2,No default
23637,-3,118852,11489,-2,No default
23637,-2,5307,118877,-2,No default
23637,-1,24178,5318,-2,No default
23637,0,8494,25128,-2,No default
23638,-5,142269,5349,0,No default
23638,-4,139504,5166,0,No default
23638,-3,136629,5143,0,No default
23638,-2,123834,14955,0,No default
23638,-1,121198,4593,0,No default
23638,0,120343,4342,0,No default
23639,-5,41955,188423,0,No default
23639,-4,38832,3900,-1,No default
23639,-3,7371,38832,0,No default
23639,-2,5441,2033,0,No default
23639,-1,44037,1200,0,No default
23639,0,53437,1274,0,No default
23640,-5,0,0,-2,No default
23640,-4,0,0,-2,No default
23640,-3,0,0,-2,No default
23640,-2,0,0,-2,No default
23640,-1,0,0,-2,No default
23640,0,0,0,1,No default
23641,-5,238051,8000,0,No default
23641,-4,253331,8100,0,No default
23641,-3,252496,8100,0,No default
23641,-2,249018,9000,0,No default
23641,-1,280090,9190,0,No default
23641,0,307388,12936,0,No default
23642,-5,-18,0,-2,Default
23642,-4,-18,0,-2,Default
23642,-3,-18,0,-2,Default
23642,-2,-18,0,-2,Default
23642,-1,-18,0,-2,Default
23642,0,-18,0,1,Default
23643,-5,10237,12129,-1,No default
23643,-4,3472,10237,-1,No default
23643,-3,3472,3472,-1,No default
23643,-2,9432,3472,-1,No default
23643,-1,28723,9432,-1,No default
23643,0,6494,28723,-1,No default
23644,-5,12191,4760,-2,No default
23644,-4,3486,12191,-2,No default
23644,-3,7066,3688,-2,No default
23644,-2,1301,7070,-2,No default
23644,-1,9003,1301,-2,No default
23644,0,2167,9003,-2,No default
23645,-5,5503,10026,-2,No default
23645,-4,5093,5529,-2,No default
23645,-3,6495,5118,-2,No default
23645,-2,6791,6535,-2,No default
23645,-1,14447,6835,-2,No default
23645,0,8359,14518,1,No default
23646,-5,116315,4500,2,Default
23646,-4,113988,4300,2,Default
23646,-3,112626,4700,2,Default
23646,-2,111948,4000,2,Default
23646,-1,109678,5500,2,Default
23646,0,107425,5500,2,Default
23647,-5,0,2090,-2,No default
23647,-4,352,0,-2,No default
23647,-3,-3,355,-2,No default
23647,-2,-3,0,-2,No default
23647,-1,404,0,-2,No default
23647,0,5631,404,-2,No default
23648,-5,8925,7678,-1,No default
23648,-4,2309,9000,-1,No default
23648,-3,4858,2400,-1,No default
23648,-2,7444,5005,-1,No default
23648,-1,38936,8069,-1,No default
23648,0,10089,40000,0,No default
23649,-5,-109,0,-2,Default
23649,-4,-109,0,-2,Default
23649,-3,-109,0,-2,Default
23649,-2,-109,0,-2,Default
23649,-1,-109,0,-2,Default
23649,0,-109,0,-2,Default
23650,-5,10400,0,2,No default
23650,-4,10793,0,0,No default
23650,-3,9916,1193,0,No default
23650,-2,8753,1316,2,No default
23650,-1,9042,0,2,No default
23650,0,8131,1200,1,No default
23651,-5,19957,0,0,No default
23651,-4,19609,348,0,No default
23651,-3,20199,0,0,No default
23651,-2,20330,1200,0,No default
23651,-1,19727,2000,0,No default
23651,0,18649,1700,0,No default
23652,-5,19024,0,-1,No default
23652,-4,4098,19426,0,No default
23652,-3,28642,0,-1,No default
23652,-2,0,28642,-1,No default
23652,-1,6136,0,-1,No default
23652,0,1915,6151,-1,No default
23653,-5,-245,5100,-2,Default
23653,-4,-245,0,2,Default
23653,-3,10413,0,2,Default
23653,-2,10887,0,-1,Default
23653,-1,-113,11000,-2,Default
23653,0,-113,1575,1,Default
23654,-5,4346,0,-2,No default
23654,-4,2636,4346,-2,No default
23654,-3,21640,2636,-2,No default
23654,-2,1481,21643,-2,No default
23654,-1,463,1481,-2,No default
23654,0,1544,463,-2,No default
23655,-5,14129,1500,-2,Default
23655,-4,1603,14200,-2,Default
23655,-3,2935,1650,-2,Default
23655,-2,3640,3135,-2,Default
23655,-1,-20,3660,-2,Default
23655,0,-20,0,-2,Default
23656,-5,0,0,-2,Default
23656,-4,0,0,-2,Default
23656,-3,0,0,-2,Default
23656,-2,0,0,-2,Default
23656,-1,0,0,-2,Default
23656,0,0,0,-2,Default
23657,-5,104901,8256,0,No default
23657,-4,102734,3821,0,No default
23657,-3,102250,3675,0,No default
23657,-2,98427,5459,0,No default
23657,-1,97013,3879,2,No default
23657,0,99496,0,1,No default
23658,-5,122492,3864,0,No default
23658,-4,126929,3546,0,No default
23658,-3,131433,3600,0,No default
23658,-2,162828,4553,0,No default
23658,-1,222726,8000,0,No default
23658,0,229714,11477,0,No default
23659,-5,2293,2000,-1,No default
23659,-4,0,2293,2,No default
23659,-3,13137,0,2,No default
23659,-2,17322,3047,0,No default
23659,-1,14701,2902,0,No default
23659,0,14222,1300,0,No default
23660,-5,114969,5012,0,No default
23660,-4,112822,4300,0,No default
23660,-3,111978,4000,0,No default
23660,-2,116110,5500,0,No default
23660,-1,113869,5498,0,No default
23660,0,111441,5596,0,No default
23661,-5,0,3239,-2,No default
23661,-4,1242,0,-2,No default
23661,-3,4573,1242,-2,No default
23661,-2,0,4573,-2,No default
23661,-1,3806,0,-2,No default
23661,0,1502,3836,-2,No default
23662,-5,0,0,-1,No default
23662,-4,4160,0,-1,No default
23662,-3,5357,4160,-1,No default
23662,-2,1220,5357,-1,No default
23662,-1,2615,1220,-1,No default
23662,0,5907,2637,-1,No default
23663,-5,68549,800,2,Default
23663,-4,66267,3500,2,Default
23663,-3,65945,2000,2,Default
23663,-2,65516,2100,2,Default
23663,-1,64139,3000,2,Default
23663,0,62775,3000,2,Default
23664,-5,-1288,52000,0,Default
23664,-4,9293,39958,0,Default
23664,-3,39854,2000,0,Default
23664,-2,63142,5048,0,Default
23664,-1,176420,10000,0,Default
23664,0,195437,5000,0,Default
23665,-5,14367,0,2,Default
23665,-4,14077,660,0,Default
23665,-3,12981,1310,0,Default
23665,-2,11970,1214,2,Default
23665,-1,12461,0,2,Default
23665,0,11652,1300,2,Default
23666,-5,0,0,-1,No default
23666,-4,299,0,-1,No default
23666,-3,1875,299,0,No default
23666,-2,1056,1000,2,No default
23666,-1,1850,0,-1,No default
23666,0,50,1800,-1,No default
23667,-5,11673,16563,0,No default
23667,-4,14589,0,-1,No default
23667,-3,5202,14589,-1,No default
23667,-2,9445,5206,-1,No default
23667,-1,1094,9453,2,No default
23667,0,3640,0,-1,No default
23668,-5,849,1264,-1,No default
23668,-4,620,849,-1,No default
23668,-3,1623,620,-1,No default
23668,-2,1306,1679,-1,No default
23668,-1,0,1306,-1,No default
23668,0,5592,0,-1,No default
23669,-5,0,0,-2,No default
23669,-4,0,0,-2,No default
23669,-3,0,0,-2,No default
23669,-2,0,0,-2,No default
23669,-1,0,0,0,No default
23669,0,24510,0,0,No default
23670,-5,1069,370,-2,No default
23670,-4,768,1074,-2,No default
23670,-3,4714,771,-2,No default
23670,-2,2278,4737,-2,No default
23670,-1,2989,2289,-2,No default
23670,0,3485,3004,-2,No default
23671,-5,47421,0,0,No default
23671,-4,44541,3600,0,No default
23671,-3,43671,1596,2,No default
23671,-2,88361,0,0,No default
23671,-1,41873,4100,0,No default
23671,0,40570,1983,0,No default
23672,-5,112371,27704,0,No default
23672,-4,138349,4220,0,No default
23672,-3,159975,4087,0,No default
23672,-2,181870,5085,0,No default
23672,-1,180962,6601,0,No default
23672,0,209781,6500,0,No default
23673,-5,0,0,0,No default
23673,-4,109,0,0,No default
23673,-3,109,0,2,No default
23673,-2,109,0,-1,No default
23673,-1,0,109,-1,No default
23673,0,1778,0,-1,No default
23674,-5,58052,37616,-1,No default
23674,-4,53328,58332,-1,No default
23674,-3,14557,53850,-1,No default
23674,-2,9933,14576,-1,No default
23674,-1,4007,10021,-1,No default
23674,0,1088,4031,-2,No default
23675,-5,5181,0,0,Default
23675,-4,5181,0,0,Default
23675,-3,8941,0,-1,Default
23675,-2,0,8941,2,Default
23675,-1,4089,0,2,Default
23675,0,7098,0,-1,Default
23676,-5,10911,10226,-1,No default
23676,-4,3785,10911,-1,No default
23676,-3,717,3785,-1,No default
23676,-2,4881,717,-1,No default
23676,-1,544,4881,-1,No default
23676,0,0,544,1,No default
23677,-5,5212,535,-1,No default
23677,-4,1649,5212,-1,No default
23677,-3,0,1649,-1,No default
23677,-2,24965,0,-1,No default
23677,-1,17596,24965,-1,No default
23677,0,37070,17596,0,No default
23678,-5,56534,2057,0,No default
23678,-4,58212,2030,0,No default
23678,-3,58759,2132,0,No default
23678,-2,61001,2004,0,No default
23678,-1,61300,2226,0,No default
23678,0,61267,2179,0,No default
23679,-5,2470,1073,-1,No default
23679,-4,796,2470,-1,No default
23679,-3,2130,938,-1,No default
23679,-2,1445,2288,-1,No default
23679,-1,2843,1445,-1,No default
23679,0,2934,2843,-1,No default
23680,-5,0,0,-2,No default
23680,-4,0,0,-2,No default
23680,-3,0,0,-2,No default
23680,-2,0,0,-2,No default
23680,-1,0,0,-2,No default
23680,0,0,0,1,No default
23681,-5,117726,9335,0,No default
23681,-4,122496,4205,0,No default
23681,-3,165476,4170,0,No default
23681,-2,173199,7986,0,No default
23681,-1,212839,7032,0,No default
23681,0,250755,8339,0,No default
23682,-5,35969,20000,0,No default
23682,-4,35061,20000,0,No default
23682,-3,39907,15000,0,No default
23682,-2,37115,10000,0,No default
23682,-1,39802,15000,0,No default
23682,0,43405,15000,0,No default
23683,-5,0,0,-2,No default
23683,-4,401,0,-2,No default
23683,-3,-1,402,-2,No default
23683,-2,926,0,-2,No default
23683,-1,-2,928,-2,No default
23683,0,210,0,-2,No default
23684,-5,2407,1576,-2,No default
23684,-4,1522,2407,-2,No default
23684,-3,4708,1522,-2,No default
23684,-2,3496,4708,-2,No default
23684,-1,4756,3496,-2,No default
23684,0,2771,4756,-2,No default
23685,-5,44749,1500,0,No default
23685,-4,47536,1322,0,No default
23685,-3,75558,1367,0,No default
23685,-2,102228,2647,0,No default
23685,-1,119637,4474,0,No default
23685,0,118492,6141,0,No default
23686,-5,27719,1261,0,No default
23686,-4,29843,1006,0,No default
23686,-3,38140,1025,0,No default
23686,-2,49580,1477,0,No default
23686,-1,59021,1940,0,No default
23686,0,59471,2400,0,No default
23687,-5,27399,71429,-1,No default
23687,-4,71713,27399,0,No default
23687,-3,67357,20000,0,No default
23687,-2,70460,10022,-1,No default
23687,-1,11590,70579,-1,No default
23687,0,132387,11606,0,No default
23688,-5,31229,0,2,Default
23688,-4,29858,2000,2,Default
23688,-3,30097,550,2,Default
23688,-2,28569,2300,2,Default
23688,-1,28669,650,2,Default
23688,0,27525,1900,2,Default
23689,-5,0,2103,-1,Default
23689,-4,44110,0,-1,Default
23689,-3,0,44110,-1,Default
23689,-2,2776,0,-1,Default
23689,-1,1831,2776,-1,Default
23689,0,846,1831,-1,Default
23690,-5,16527,488,0,No default
23690,-4,18302,1000,2,No default
23690,-3,21422,700,2,No default
23690,-2,23582,1000,2,No default
23690,-1,25363,1400,0,No default
23690,0,22373,3400,0,No default
23691,-5,4487,638,-1,No default
23691,-4,0,4487,-1,No default
23691,-3,4053,0,-1,No default
23691,-2,3609,4053,-1,No default
23691,-1,0,3609,-2,No default
23691,0,1200,0,-2,No default
23692,-5,8514,500,2,Default
23692,-4,8797,0,2,Default
23692,-3,7931,1000,2,Default
23692,-2,8212,0,3,Default
23692,-1,8488,0,2,Default
23692,0,6329,2415,3,Default
23693,-5,4808,3131,-1,No default
23693,-4,2947,4808,-1,No default
23693,-3,6556,2947,-1,No default
23693,-2,13878,6556,-1,No default
23693,-1,4701,13882,-1,No default
23693,0,1160,4701,-1,No default
23694,-5,45412,2200,0,No default
23694,-4,44372,3000,0,No default
23694,-3,48444,4851,0,No default
23694,-2,59515,4000,0,No default
23694,-1,63860,5000,0,No default
23694,0,59838,10000,0,No default
23695,-5,58212,2300,0,No default
23695,-4,57893,2500,0,No default
23695,-3,61417,2200,2,No default
23695,-2,66362,60,2,No default
23695,-1,64021,6700,2,No default
23695,0,66212,0,1,No default
23696,-5,55572,0,0,No default
23696,-4,61412,0,0,No default
23696,-3,60584,1228,-1,No default
23696,-2,62914,60584,0,No default
23696,-1,82741,1258,0,No default
23696,0,82865,3652,0,No default
23697,-5,0,0,-2,Default
23697,-4,0,0,-2,Default
23697,-3,0,0,-2,Default
23697,-2,0,0,-2,Default
23697,-1,0,0,-2,Default
23697,0,0,0,1,Default
23698,-5,108623,4300,0,No default
23698,-4,107862,4100,0,No default
23698,-3,149709,4000,0,No default
23698,-2,148393,6000,0,No default
23698,-1,147598,7600,0,No default
23698,0,146018,7000,0,No default
23699,-5,8995,363,0,No default
23699,-4,8808,329,0,No default
23699,-3,8637,315,0,No default
23699,-2,9828,1144,0,No default
23699,-1,8855,1133,2,No default
23699,0,9151,0,1,No default
23700,-5,658,0,-1,No default
23700,-4,138,658,-1,No default
23700,-3,831,138,-1,No default
23700,-2,0,831,-2,No default
23700,-1,0,0,-2,No default
23700,0,0,0,1,No default
23701,-5,6205,2025,-2,No default
23701,-4,4186,6205,-2,No default
23701,-3,400,4186,-2,No default
23701,-2,0,400,-2,No default
23701,-1,8913,0,-2,No default
23701,0,1700,8913,-2,No default
23702,-5,19329,1000,0,No default
23702,-4,18930,664,0,No default
23702,-3,48497,1000,0,No default
23702,-2,49493,20567,0,No default
23702,-1,48447,2000,0,No default
23702,0,47670,1954,0,No default
23703,-5,4614,7005,-1,No default
23703,-4,14817,4614,-1,No default
23703,-3,20793,14817,-1,No default
23703,-2,10301,20793,-1,No default
23703,-1,8942,10321,-1,No default
23703,0,16729,8942,-1,No default
23704,-5,179754,20000,0,No default
23704,-4,175416,6000,0,No default
23704,-3,171051,6000,0,No default
23704,-2,204121,30000,0,No default
23704,-1,232072,8000,0,No default
23704,0,225614,10473,0,No default
23705,-5,44838,2300,2,Default
23705,-4,44193,1500,2,Default
23705,-3,46003,0,2,Default
23705,-2,45250,1800,2,Default
23705,-1,43236,3000,2,Default
23705,0,40926,3000,2,Default
23706,-5,293489,11000,0,No default
23706,-4,298068,10000,0,No default
23706,-3,306438,10003,2,No default
23706,-2,306661,10000,0,No default
23706,-1,296479,15000,0,No default
23706,0,290301,11000,0,No default
23707,-5,213767,8000,0,No default
23707,-4,240845,8000,0,No default
23707,-3,246011,7500,0,No default
23707,-2,248934,10000,0,No default
23707,-1,246659,11000,0,No default
23707,0,249152,9000,0,No default
23708,-5,7164,0,0,No default
23708,-4,7164,0,0,No default
23708,-3,30164,0,0,No default
23708,-2,35497,3364,2,No default
23708,-1,37818,17,0,No default
23708,0,22715,15506,0,No default
23709,-5,161867,6205,0,No default
23709,-4,190004,6000,0,No default
23709,-3,196471,8000,0,No default
23709,-2,231230,7000,0,No default
23709,-1,239796,12000,0,No default
23709,0,230026,20000,0,No default
23710,-5,10674,0,0,No default
23710,-4,17781,0,0,No default
23710,-3,18761,0,0,No default
23710,-2,18298,1200,0,No default
23710,-1,17909,1737,0,No default
23710,0,17016,1568,0,No default
23711,-5,51228,0,2,Default
23711,-4,50176,2000,2,Default
23711,-3,49285,2000,2,Default
23711,-2,48385,2000,2,Default
23711,-1,47439,2000,2,Default
23711,0,44400,4100,2,Default
23712,-5,212674,4000,0,No default
23712,-4,208435,9000,0,No default
23712,-3,203517,8600,0,No default
23712,-2,288983,8000,0,No default
23712,-1,282814,13000,0,No default
23712,0,276377,12880,0,No default
23713,-5,89681,4000,0,No default
23713,-4,89994,3390,0,No default
23713,-3,86369,5001,2,No default
23713,-2,88734,0,0,No default
23713,-1,84027,7500,0,No default
23713,0,82397,3004,0,No default
23714,-5,6374,0,-1,No default
23714,-4,8422,6374,-1,No default
23714,-3,5145,8422,-1,No default
23714,-2,2521,5184,-1,No default
23714,-1,0,2521,-1,No default
23714,0,157,0,-1,No default
23715,-5,28783,1482,0,No default
23715,-4,27571,2000,0,No default
23715,-3,76526,982,0,No default
23715,-2,76081,1959,0,No default
23715,-1,77359,3500,0,No default
23715,0,78312,3459,0,No default
23716,-5,135654,5000,2,Default
23716,-4,132758,5000,2,Default
23716,-3,131222,5000,2,Default
23716,-2,130168,4500,2,Default
23716,-1,127530,6000,3,Default
23716,0,127928,3000,4,Default
23717,-5,760,0,0,No default
23717,-4,760,0,-1,No default
23717,-3,-760,1520,-2,No default
23717,-2,-760,0,-2,No default
23717,-1,-760,0,-2,No default
23717,0,-190,0,1,No default
23718,-5,48987,2000,0,Default
23718,-4,50095,3000,0,Default
23718,-3,78994,2000,0,Default
23718,-2,88338,2602,0,Default
23718,-1,87235,4000,0,Default
23718,0,88363,3200,0,Default
23719,-5,83034,0,-2,No default
23719,-4,6677,83034,-2,No default
23719,-3,0,6677,-2,No default
23719,-2,0,0,-2,No default
23719,-1,27446,0,-2,No default
23719,0,84300,27446,-2,No default
23720,-5,11835,500,0,No default
23720,-4,11590,431,0,No default
23720,-3,39489,414,0,No default
23720,-2,40538,2400,0,No default
23720,-1,38744,2449,0,No default
23720,0,37717,1655,0,No default
23721,-5,1251,2267,-2,No default
23721,-4,828,1251,-2,No default
23721,-3,795,828,-2,No default
23721,-2,2078,795,-2,No default
23721,-1,1188,2078,-2,No default
23721,0,936,1188,-2,No default
23722,-5,195771,11488,0,No default
23722,-4,195149,8000,0,No default
23722,-3,238614,10003,0,No default
23722,-2,262546,13067,0,No default
23722,-1,261183,11000,0,No default
23722,0,258885,10000,0,No default
23723,-5,0,0,-2,No default
23723,-4,0,0,-2,No default
23723,-3,0,0,-2,No default
23723,-2,0,0,-2,No default
23723,-1,0,0,0,No default
23723,0,25775,0,0,No default
23724,-5,9261,2000,0,Default
23724,-4,8777,1000,0,Default
23724,-3,8731,1000,0,Default
23724,-2,48521,1500,0,Default
23724,-1,49180,2290,0,Default
23724,0,48549,2277,0,Default
23725,-5,29253,938,0,No default
23725,-4,28653,1004,0,No default
23725,-3,67533,969,0,No default
23725,-2,67243,1751,0,No default
23725,-1,105991,2777,0,No default
23725,0,103570,3500,0,No default
23726,-5,98400,3998,0,No default
23726,-4,96317,3580,0,No default
23726,-3,95438,3393,-1,No default
23726,-2,0,95438,-2,No default
23726,-1,0,0,-1,No default
23726,0,3857,0,-1,No default
23727,-5,324,0,-1,No default
23727,-4,0,324,-2,No default
23727,-3,0,0,-2,No default
23727,-2,0,0,-2,No default
23727,-1,0,0,-1,No default
23727,0,2064,0,-1,No default
23728,-5,54705,1938,0,No default
23728,-4,255017,1964,0,No default
23728,-3,251331,5869,0,No default
23728,-2,98651,155858,0,No default
23728,-1,148160,9746,0,No default
23728,0,288015,4470,0,No default
23729,-5,709,1195,-2,No default
23729,-4,809,709,-2,No default
23729,-3,1917,809,-2,No default
23729,-2,4863,1917,-2,No default
23729,-1,2625,4863,-2,No default
23729,0,3315,2625,-2,No default
23730,-5,15788,747,0,No default
23730,-4,15463,574,0,No default
23730,-3,15162,553,0,No default
23730,-2,14149,1252,0,No default
23730,-1,12763,1600,0,No default
23730,0,11463,1500,0,No default
23731,-5,19665,1000,0,No default
23731,-4,20293,750,0,No default
23731,-3,20290,700,0,No default
23731,-2,19431,1500,0,No default
23731,-1,19502,1700,0,No default
23731,0,19594,2000,0,No default
23732,-5,10000,0,0,Default
23732,-4,8580,2200,0,Default
23732,-3,7380,1200,0,Default
23732,-2,16863,2000,0,Default
23732,-1,15666,2000,-1,Default
23732,0,356,15700,-1,Default
23733,-5,213384,7861,0,Default
23733,-4,213294,7750,0,Default
23733,-3,283396,7657,0,Default
23733,-2,284041,17003,0,Default
23733,-1,284204,10261,0,Default
23733,0,284128,9970,2,Default
23734,-5,58325,1968,0,No default
23734,-4,56854,2437,0,No default
23734,-3,57097,2084,0,No default
23734,-2,56594,2050,0,No default
23734,-1,57637,2648,0,No default
23734,0,57974,2810,0,No default
23735,-5,29890,4686,0,No default
23735,-4,20890,10000,0,No default
23735,-3,21813,10000,0,No default
23735,-2,15818,10000,0,No default
23735,-1,8611,8000,0,No default
23735,0,8413,5000,0,No default
23736,-5,163690,10000,0,No default
23736,-4,172407,10000,0,No default
23736,-3,219016,10000,0,No default
23736,-2,213682,10000,0,No default
23736,-1,226037,10000,0,No default
23736,0,213457,17000,0,No default
23737,-5,496,496,-1,Default
23737,-4,0,496,-2,Default
23737,-3,0,0,-2,Default
23737,-2,0,0,-2,Default
23737,-1,0,0,-2,Default
23737,0,0,0,-2,Default
23738,-5,43176,2040,0,No default
23738,-4,46055,1820,0,No default
23738,-3,58627,1689,0,No default
23738,-2,57952,2408,0,No default
23738,-1,58158,2900,0,No default
23738,0,62049,2247,0,No default
23739,-5,78343,3300,0,No default
23739,-4,81253,3800,0,No default
23739,-3,81974,3200,0,No default
23739,-2,82265,3500,0,No default
23739,-1,83503,3000,0,No default
23739,0,83888,3900,0,No default
23740,-5,45966,1700,-1,Default
23740,-4,-217,46700,0,Default
23740,-3,12883,0,0,Default
23740,-2,21017,1000,0,Default
23740,-1,43289,1500,0,Default
23740,0,80106,1400,0,Default
23741,-5,25539,1500,0,No default
23741,-4,24940,1000,0,No default
23741,-3,24346,1000,0,No default
23741,-2,22729,2000,0,No default
23741,-1,19571,3500,0,No default
23741,0,18379,1500,0,No default
23742,-5,0,0,-2,Default
